"row ID","B01","B02","B03","B04","B05","B06","B07","B08","B8A","B11","B12","ALBEDO","IBI","NDBI","NDVI","NDWI","LANDCOVER"
"18409",1307,1346,1586,1411,1827,4177,5590,5732,5883,3282,2074,0.3135702908039093,0.1354928314685821,-0.2717994153499603,0.6049278974533081,-0.566548228263855,"40"
"304723",1327,1366,1686,1481,2009,4089,4921,5096,5209,3293,2159,0.295044481754303,0.1837624758481979,-0.2149243056774139,0.5496426820755005,-0.5028015375137329,"40"
"20505",1453,1641,1929,2048,2786,4316,4879,5308,5320,4494,3061,0.337542861700058,0.2556616365909576,-0.0830442756414413,0.4431756436824798,-0.466906189918518,"30"
"173956",1384,1469,1730,1716,2316,4149,4882,4752,5118,3503,2313,0.2928418815135956,0.2322891652584076,-0.1513022482395172,0.4693877696990967,-0.466214120388031,"30"
"235991",1773,2078,2480,2970,3341,3868,4172,4440,4423,5002,3953,0.3480577170848846,0.397851288318634,0.0595212876796722,0.198380559682846,-0.2832369804382324,"40"
"53453",1443,1534,1786,1756,2328,3715,4146,4113,4480,3889,2794,0.2799434959888458,0.2947992384433746,-0.0279930010437965,0.401601642370224,-0.3944736421108246,"30"
"191945",1468,1483,1722,1716,2256,3323,3679,4064,4142,3833,2679,0.2746493518352508,0.2911632061004638,-0.0292516145855188,0.4062283635139465,-0.4047701358795166,"30"
"4734",1492,1476,1938,1608,2514,5202,5743,5704,5847,4032,2634,0.333676666021347,0.1928640753030777,-0.1717337667942047,0.5601750612258911,-0.4928029179573059,"40"
"56278",1329,1372,1584,1460,2063,3908,4560,4320,4693,3415,2377,0.2692376971244812,0.2323552519083023,-0.1170006468892097,0.4948096871376037,-0.4634146392345428,"10"
"161430",1566,1339,1622,1430,2287,3875,4419,5112,4778,3758,2619,0.3003814220428467,0.1903510838747024,-0.1526493728160858,0.5628248453140259,-0.5182655453681946,"30"
"68556",1643,1957,2418,3148,3467,3686,4009,4104,4436,5080,3864,0.3364801406860351,0.4325751066207886,0.1062717735767364,0.1318257004022598,-0.2585096657276153,"40"
"258613",1301,1344,1616,1450,2139,3920,4385,4376,4685,3026,2025,0.2650139331817627,0.2163055092096328,-0.1823831349611282,0.5022313594818115,-0.4606141448020935,"30"
"75658",1755,2428,2618,2718,2605,3011,3193,3494,3416,3649,3108,0.3027194142341614,0.438074916601181,0.0216995663940906,0.1249195113778114,-0.143324613571167,"50"
"259403",1764,2064,2416,2876,3384,3592,3866,4046,4199,5364,4216,0.3371321558952331,0.4255728721618652,0.1400637626647949,0.1690263003110885,-0.2522438764572143,"40"
"301694",1602,1695,2150,2188,2829,4191,4556,4720,4900,4604,3206,0.3253853917121887,0.3130088746547699,-0.0124410120770335,0.3665315508842468,-0.3740902543067932,"30"
"147107",1462,1608,2118,1882,2849,5079,5601,5620,5894,3144,2122,0.3282121419906616,0.1984115689992904,-0.2825194001197815,0.498267114162445,-0.4525717198848724,"40"
"215369",1322,1310,1520,1386,1710,3507,4671,4716,4916,2836,1918,0.2710833251476288,0.1746746152639389,-0.2489406764507293,0.5457227230072021,-0.5125080347061157,"40"
"326559",1463,2028,2418,2482,2319,3794,4783,3828,5004,3566,2670,0.2964323759078979,0.3857578635215759,-0.0354341343045234,0.2133122086524963,-0.2257444709539413,"40"
"215953",1448,1322,1596,1442,1787,3869,5195,5235,5561,3222,2117,0.296098530292511,0.1647052466869354,-0.2380276620388031,0.5680695176124573,-0.5327184796333313,"40"
"195634",1649,1744,2026,1972,2514,3703,4061,4748,4274,3690,2885,0.3107433915138244,0.2699469029903412,-0.1253851652145385,0.4130952358245849,-0.4018305242061615,"40"
"208623",1275,1280,1506,1340,1779,3733,4434,4584,4748,2853,1902,0.2651413083076477,0.1796599775552749,-0.2327551394701004,0.5476029515266418,-0.5054187178611755,"10"
"99955",1780,1500,1737,1736,2291,3383,3801,3896,4003,3361,2540,0.2638018131256103,0.2936746478080749,-0.0737219229340553,0.3835227191448211,-0.3832771182060241,"50"
"165304",2384,2470,2574,2668,2822,2782,2793,2734,2831,4067,3825,0.2836856245994568,0.5156161785125732,0.1960005909204483,0.0122176967561244,-0.0301431808620691,"50"
"288720",1862,2252,2730,3348,3663,4030,4266,4488,4707,5259,4012,0.3658829629421234,0.4254092872142792,0.0791012644767761,0.1454823911190033,-0.2435577660799026,"40"
"168205",1664,1637,2098,2124,2808,4198,4553,4784,4924,3907,2743,0.3148887157440185,0.2864178121089935,-0.100908987224102,0.3850607872009277,-0.3902935087680816,"40"
"264536",1776,2056,2490,3018,3387,3520,3758,3874,4022,5215,4243,0.3325699269771576,0.44697105884552,0.1475409865379333,0.124201975762844,-0.2174732834100723,"40"
"155990",1782,2136,2636,3382,3736,3837,4028,4166,4361,5432,4244,0.3544329106807709,0.4509645104408264,0.1319024860858917,0.1038685739040374,-0.224933847784996,"40"
"171252",1496,1396,1665,1588,2146,3315,3691,3902,3984,3364,2353,0.2578352689743042,0.2776167094707489,-0.0740434899926185,0.4214936196804046,-0.4018322229385376,"30"
"158590",1491,1417,1706,1570,1975,3925,5282,5271,5503,3406,2238,0.3054161667823791,0.1843481957912445,-0.2149360328912735,0.5410027503967285,-0.510964572429657,"40"
"8017",1425,1730,2126,2216,2740,4070,4594,4660,4905,4540,3249,0.3236686587333679,0.3166798949241638,-0.0130434781312942,0.3554392158985138,-0.373415857553482,"40"
"199370",2277,2018,2146,2248,2351,2309,2450,2322,2495,2886,2717,0.2299058586359024,0.5025642514228821,0.1082949340343475,0.0161925610154867,-0.0393912270665168,"50"
"296303",1352,1348,1594,1399,1818,3880,5146,5116,5475,3135,2039,0.29063880443573,0.1656069159507751,-0.2400921136140823,0.5705295205116272,-0.5248882174491882,"40"
"250527",2456,2256,2414,2444,3012,3112,3196,2830,3212,3550,2934,0.2675551474094391,0.4775657653808594,0.1128526628017425,0.073189228773117,-0.079328753054142,"50"
"112508",1694,2026,2360,2986,3324,3552,3828,4088,4358,5816,4403,0.3446648120880127,0.4337221980094909,0.1744749546051025,0.1557817310094833,-0.2679900825023651,"30"
"102571",1789,2204,2742,3510,3952,4095,4359,4416,4759,5544,4314,0.3693868815898895,0.4432156085968017,0.1132530122995376,0.1143073439598083,-0.2338642030954361,"40"
"150491",2249,2246,2848,3160,3143,3128,3218,3458,3074,3342,3136,0.3036633729934692,0.4683282673358917,-0.0170588232576847,0.0450287088751792,-0.096733272075653,"50"
"137945",2113,2220,2494,2566,2574,4013,4494,3858,4461,3737,2895,0.3068300783634186,0.3948664963245392,-0.0159315336495637,0.2011207938194275,-0.214735522866249,"50"
"142644",1342,1345,1597,1412,1838,4036,5373,5476,5665,3294,2102,0.3051868379116058,0.1509619057178497,-0.2488027364015579,0.5900115966796875,-0.5484235882759094,"40"
"235874",1351,1307,1520,1311,1928,3703,4324,4293,4723,3021,2011,0.2578605115413666,0.2048680186271667,-0.1739130467176437,0.5321199297904968,-0.4770342409610748,"10"
"120753",1673,2046,2318,2986,3326,3529,3853,4022,4360,5876,4462,0.34324511885643,0.4384706914424896,0.1873105615377426,0.1478310525417328,-0.2687697112560272,"30"
"215317",1353,1661,1885,2001,2098,3276,3809,3401,4150,3641,2680,0.2602828443050384,0.3719186782836914,0.0340812280774116,0.2591632604598999,-0.2867953181266784,"10"
"250528",2456,2718,2742,3116,3012,3112,3196,3246,3212,3550,2934,0.3068634271621704,0.4874099791049957,0.0447321943938732,0.0204338263720273,-0.0841683372855186,"50"
"58960",1432,1411,1717,1697,2322,3834,4361,4312,4640,3822,2840,0.2815468311309814,0.2704943716526031,-0.0602409653365612,0.4351805746555328,-0.4304196238517761,"40"
"288796",2634,1915,2296,2428,3445,3720,3717,3282,3922,5409,5541,0.3041247129440307,0.4571148753166199,0.2447359263896942,0.1495621651411056,-0.1767658591270446,"50"
"148764",1973,4200,4616,4704,3756,3699,3783,4420,3743,4344,4140,0.4420690834522247,0.5133596658706665,-0.0086718397215008,-0.0311266984790563,0.0216910131275653,"50"
"240976",1313,1334,1552,1386,1745,3674,4754,4908,5019,2882,1935,0.2791790068149566,0.165881872177124,-0.260077029466629,0.5595805644989014,-0.5195046663284302,"40"
"156778",2621,2148,2462,2574,2912,3504,3753,3480,3969,4129,3241,0.2977685034275055,0.4346876740455627,0.0852937325835228,0.1496531218290329,-0.1713227927684784,"50"
"100829",1682,2188,2692,3396,3698,3852,4202,4488,4602,5560,4309,0.3692436814308166,0.4313616752624511,0.1066878959536552,0.1385083645582199,-0.2501392662525177,"40"
"232746",1270,1361,1553,1414,1722,3505,4576,4616,4799,2844,1952,0.2698788344860077,0.1861376166343689,-0.2375335097312927,0.5310115814208984,-0.4965148270130157,"40"
"85685",1559,1962,2404,3106,3395,3905,4248,4528,4682,5478,3920,0.3550936877727508,0.404803991317749,0.094943031668663,0.1862719357013702,-0.3064050674438476,"40"
"230551",1716,2100,2328,2460,2540,2802,3141,2866,3123,3351,2887,0.2619518339633941,0.4688060283660888,0.0780119001865387,0.0762298181653022,-0.1035810559988021,"50"
"29804",1672,1698,2020,1850,2402,2691,2832,2103,2962,3128,2536,0.2095731645822525,0.498191237449646,0.1959472447633743,0.0640020221471786,-0.0201309733092784,"30"
"259939",1787,2014,2442,2970,3322,3422,3651,3732,3911,5206,4260,0.3253698945045471,0.4543538689613342,0.1649138480424881,0.1136974021792411,-0.208940714597702,"40"
"82804",1358,1490,1838,1991,2571,3335,3653,3900,4124,4150,2906,0.279439777135849,0.337983101606369,0.0310559011995792,0.3240536451339721,-0.3593586683273315,"30"
"306359",1370,1380,1604,1421,2138,5345,6298,6336,6641,3072,1947,0.3324729800224304,0.0988906323909759,-0.3469387888908386,0.6336212158203125,-0.5959697961807251,"40"
"313439",1372,1434,1723,1456,2081,4579,5521,5600,5724,3665,2306,0.3187203705310821,0.1665892601013183,-0.2088505178689956,0.5873016119003296,-0.5294278264045715,"40"
"180224",2286,3028,3332,3492,4148,3990,4025,3778,4012,4503,4429,0.3614765107631683,0.4886374175548553,0.0875498130917549,0.0393397510051727,-0.0627285540103912,"50"
"97176",1711,1648,2002,2274,2484,3206,3608,4176,3826,3925,3406,0.2979871332645416,0.3373958766460418,-0.03098382987082,0.2948837280273437,-0.351893812417984,"50"
"46939",1341,1392,1672,1476,1916,4034,5192,5236,5504,3152,2002,0.2979853749275207,0.1693361401557922,-0.2484501600265503,0.5601906776428223,-0.5159235596656799,"40"
"218338",2456,3150,3404,3712,3487,3378,3587,3822,3593,4248,4080,0.3659319579601288,0.4939495623111725,0.0527881048619747,0.0146004781126976,-0.0578466653823852,"50"
"123467",1302,1252,1407,1294,1619,3890,5269,5232,5419,2825,1862,0.2842389345169067,0.1264027804136276,-0.2987464368343353,0.6034324169158936,-0.5761409997940063,"40"
"128417",1532,1578,1850,1794,2464,3379,3700,3798,4016,3552,2512,0.2666696906089782,0.3167779147624969,-0.0334693863987922,0.3583691120147705,-0.3449008464813232,"40"
"305960",1412,1602,1838,1879,2306,3234,3729,3692,3949,3480,2443,0.2637046277523041,0.3301744759082794,-0.0295593980699777,0.3254352807998657,-0.3352622091770172,"30"
"153605",1898,1517,1814,1756,2428,3632,4017,4304,4168,3604,2770,0.2830151915550232,0.2739865183830261,-0.0885179564356803,0.420462042093277,-0.4069957435131073,"30"
"260783",2028,1867,2040,2166,2466,2605,2701,2495,2745,3063,2799,0.2321436703205108,0.474495381116867,0.102195031940937,0.0705857127904892,-0.1003307625651359,"50"
"55851",1575,1496,1828,1745,2553,3863,4373,4516,4545,3923,2791,0.2935866713523865,0.2673085629940033,-0.0702689886093139,0.4425810575485229,-0.4237074255943298,"30"
"64740",1210,1153,1303,1198,1600,3508,4275,3986,4578,2705,1831,0.2351154685020446,0.1917130798101425,-0.1914512068033218,0.5378086566925049,-0.5072792768478394,"10"
"189250",1370,1444,1722,1496,1967,3970,5260,5320,5602,3156,2070,0.3032432198524475,0.168876826763153,-0.2553091049194336,0.5610328912734985,-0.5109344124794006,"40"
"284956",1371,1433,1818,1490,2398,5143,6139,5832,6153,2762,1826,0.3161466717720032,0.132453367114067,-0.3572259843349457,0.5930073857307434,-0.5247058868408203,"40"
"237668",2434,3588,3830,4016,3043,3247,3249,4116,3221,4235,3907,0.3952134251594543,0.4926566183567047,0.0142497904598712,0.0122970975935459,-0.0359929539263248,"50"
"79411",1369,1436,1888,1547,2354,4734,5149,5123,5251,3780,2516,0.3079927265644073,0.2123676687479019,-0.1508480310440063,0.5361319184303284,-0.4614177644252777,"40"
"269460",2287,1938,2224,2438,2883,3159,3297,3338,3408,3833,3385,0.2801003456115722,0.4261414706707001,0.0690280273556709,0.1558171808719635,-0.2002876698970794,"50"
"238419",1304,1330,1560,1397,1691,3730,4955,4972,5165,2821,1862,0.2805867195129394,0.1609105318784713,-0.2760169506072998,0.5613126158714294,-0.5223515033721924,"40"
"289990",1525,2086,2504,3114,3409,3806,4155,4256,4501,5075,3938,0.3453168570995331,0.4212605655193329,0.0877719447016716,0.1549525111913681,-0.2591716051101684,"40"
"266794",1640,2104,2432,2658,3016,3420,3541,3517,3808,4646,3979,0.3075295984745025,0.4447328150272369,0.1383069902658462,0.1391093134880066,-0.1823835968971252,"40"
"246651",1432,1530,1890,1764,2383,4332,4793,4820,5068,3995,2614,0.3060541152954101,0.2528456747531891,-0.0935904681682586,0.4641555249691009,-0.4366616904735565,"40"
"250478",2166,2282,2502,2630,2929,3263,3276,3351,3398,3767,3281,0.2936720550060272,0.44467493891716,0.0584433823823928,0.1205484047532081,-0.145053818821907,"50"
"118635",1332,1370,1660,1584,2213,3267,3498,3658,3811,3303,2217,0.2476105391979217,0.2955891788005829,-0.0509984195232391,0.3956505060195923,-0.3757051527500152,"30"
"286656",1267,1244,1496,1286,1868,3592,4130,4176,4338,2671,1760,0.2468017935752868,0.1967955529689788,-0.2198042869567871,0.5291101932525635,-0.4724964797496795,"10"
"219236",2354,1912,2160,2386,3388,3396,3588,2610,3536,4438,4346,0.2633530497550964,0.5046185255050659,0.259364366531372,0.0448358692228794,-0.0943396240472793,"50"
"268118",1774,2062,2460,2952,3287,3444,3700,3734,3931,5131,4147,0.3252058029174804,0.4525062441825866,0.157586008310318,0.1169608160853385,-0.2056829184293747,"40"
"126108",2492,2144,2414,2566,2804,3001,3128,3030,3354,4209,3890,0.2847118675708771,0.4765519201755523,0.1628677994012832,0.0829163715243339,-0.1131520941853523,"50"
"132553",3014,5840,6580,7256,6391,6463,6572,7532,6563,5630,3599,0.6632040143013,0.4649109244346618,-0.1445069164037704,0.0186637807637453,-0.0674603208899498,"50"
"264025",1776,2074,2518,3040,3351,3484,3716,3854,3950,5198,4250,0.3328112661838531,0.4502666294574737,0.1484754681587219,0.1180736869573593,-0.209667295217514,"40"
"295170",1779,2108,2588,3242,3548,3697,3942,4000,4226,5298,4060,0.3431410193443298,0.4531648159027099,0.1395999193191528,0.1046672165393829,-0.2143290787935257,"40"
"51994",1636,1885,2236,2708,3429,3942,4232,4276,4785,5313,3697,0.3337167501449585,0.3927831947803497,0.1081447526812553,0.2245131731033325,-0.3132678270339966,"40"
"292815",1916,2202,2616,3226,3728,4059,4321,4368,4719,5293,3907,0.3573643565177917,0.4252973198890686,0.0957457795739173,0.1503818780183792,-0.2508591115474701,"40"
"147543",1467,1832,2220,2744,3280,3355,3682,3736,4062,5042,3752,0.3114477097988128,0.4322638511657715,0.1487810462713241,0.1530864238739013,-0.2545332312583923,"40"
"262358",1378,1596,1856,1786,2282,3392,3790,3798,4107,3491,2628,0.2667042911052704,0.3147543966770172,-0.0421182587742805,0.3603151738643646,-0.3434736430644989,"40"
"309281",1777,1812,2042,2042,2586,2967,3147,2836,3451,3510,2694,0.2454985231161117,0.4342817366123199,0.1062086373567581,0.1627716273069381,-0.1627716273069381,"50"
"189048",2705,2058,2268,2428,2409,2466,2555,2642,2594,2863,2622,0.2454957962036132,0.479745864868164,0.0401453226804733,0.0422090739011764,-0.0761710777878761,"50"
"79077",1733,1443,1644,1621,2119,2996,3430,3753,3589,3414,2938,0.2566307783126831,0.2931883037090301,-0.0473001264035701,0.3967249691486358,-0.3907726407051086,"50"
"148554",2711,2978,3820,3980,3374,4015,4149,5028,4375,4193,2929,0.4080669581890106,0.425851434469223,-0.0905541703104972,0.1163410320878028,-0.1365280300378799,"30"
"330486",1368,1495,1772,1610,2100,4125,5371,5372,5768,3505,2271,0.3133496046066284,0.1879116743803024,-0.2103188037872314,0.5388140678405762,-0.5039193630218506,"40"
"134300",1312,1242,1430,1264,1698,4062,5351,5260,5602,2826,1892,0.284894585609436,0.1242253929376602,-0.301014095544815,0.6125076413154602,-0.572496235370636,"40"
"1608",1436,1424,1879,1491,2361,5211,5858,5720,5935,3790,2387,0.3268091380596161,0.1744642257690429,-0.2029442638158798,0.5864651203155518,-0.5054612159729004,"40"
"270726",1542,1463,1780,1508,2213,4210,5142,5056,5172,3737,2450,0.303640604019165,0.2070988118648529,-0.1500056833028793,0.5405240654945374,-0.4792276322841644,"40"
"322069",1699,2038,2492,3112,3352,3738,3933,3878,4196,4989,3898,0.329991728067398,0.4488447904586792,0.1252960413694381,0.1095851212739944,-0.217582419514656,"40"
"200035",1397,1528,2000,1907,2740,4221,4680,4756,5168,3451,2338,0.3001332581043243,0.2571188509464264,-0.1590106040239334,0.4275851845741272,-0.4079336822032928,"40"
"150923",1538,1294,1494,1377,2178,3655,4375,4756,4656,3519,2411,0.2812820374965668,0.193897470831871,-0.1494864076375961,0.5509538650512695,-0.5219200253486633,"30"
"109265",1666,1881,2304,2944,2790,3177,3326,4066,3683,4211,3204,0.3164434432983398,0.4054624736309051,0.017518425360322,0.1600570678710937,-0.2766090929508209,"40"
"129337",1486,1455,1596,1650,2452,3447,3851,3964,3996,4419,3514,0.2776808440685272,0.302867978811264,0.0542765110731124,0.4121838212013244,-0.4258992671966553,"30"
"165257",1753,2140,2686,3424,3753,3883,4057,4235,4380,5739,4335,0.3620594143867492,0.4532204568386078,0.1507920622825622,0.1058885008096695,-0.2238115817308426,"40"
"192677",1978,2244,2548,2766,3081,3043,3077,2982,3074,3663,3432,0.2822037041187286,0.4892581403255462,0.1024830713868141,0.0375782884657382,-0.0784810110926628,"50"
"93415",1653,1975,2286,2794,3273,3869,4142,4228,4620,5346,3819,0.3368852436542511,0.4033843576908111,0.116774596273899,0.2042153179645538,-0.2981271147727966,"30"
"292272",1332,1285,1497,1318,1824,3736,4358,4336,4589,2661,1735,0.2535122632980346,0.1874140501022339,-0.2393883019685745,0.5337814092636108,-0.4867135286331177,"10"
"255522",1347,1432,1718,1530,2031,4027,5206,5292,5563,3400,2181,0.3057298958301544,0.1807441562414169,-0.2176714241504669,0.5514512062072754,-0.509843111038208,"40"
"134935",1345,1401,1684,1399,2065,4266,4931,5020,5114,3517,2258,0.2948814928531647,0.1894896924495697,-0.1760571599006652,0.5641065835952759,-0.4976133704185486,"30"
"137940",2230,1534,1940,1740,2684,3613,4047,4492,4187,4014,3225,0.2974649667739868,0.2757391333580017,-0.0561956278979778,0.4415917694568634,-0.3967661559581756,"50"
"48925",1228,1900,2346,2778,2623,3932,4400,4612,4807,4228,3264,0.3338404595851898,0.3557842373847961,-0.0434389151632785,0.2481732070446014,-0.3256683051586151,"40"
"101275",2087,2976,3154,3586,3449,3746,3897,4088,3888,5139,4810,0.378898411989212,0.4743706285953522,0.1139048412442207,0.0654156878590583,-0.1289698928594589,"50"
"205667",1300,1324,1592,1389,1760,4026,5309,5372,5595,3145,2058,0.2988416850566864,0.1498234272003173,-0.2614770531654358,0.5891140103340149,-0.542791485786438,"40"
"81746",1705,1825,2174,2544,2686,2721,2830,2820,2935,4118,3933,0.2660757601261139,0.4891714751720428,0.1870856136083603,0.0514541380107402,-0.1293552219867706,"40"
"121889",1585,1636,1830,1974,2471,2947,3080,3332,3463,4939,3738,0.2750167548656463,0.3998233377933502,0.1942933201789856,0.2559366822242737,-0.290972501039505,"30"
